Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,708.9140625,-19.93
0.101,0,1,1,708.9140625,
0.2,0,2,2,708.9140625,
0.301,0,3,3,708.9140625,
0.401,0,4,4,708.9140625,
0.501,0,5,5,708.9140625,
0.6,0,6,6,708.9140625,
0.701,0,7,7,705.8098958,
0.801,0,8,8,702.7057292,
0.901,0,9,9,699.6015625,
1,0,10,10,699.6015625,
1.101,0,11,11,699.6015625,
1.201,0,12,12,699.6015625,
1.3,0,13,13,699.6015625,
1.4,0,14,14,699.6015625,
1.5,0,15,15,699.6015625,
1.601,0,16,16,699.6015625,
1.701,0,17,17,699.6015625,
1.801,0,18,18,699.9895833,
1.9,0,19,19,699.9895833,
2,0,20,20,699.9895833,
2.101,0,21,21,699.9895833,
2.201,0,22,22,699.9895833,
2.3,0,23,23,699.9895833,
2.401,0,24,24,699.9895833,
2.501,0,25,25,699.9895833,
2.601,0,26,26,699.9895833,
2.7,0,27,27,699.6015625,
2.8,0,28,28,699.6015625,
2.901,1,29,29,699.6015625,
3.001,0,30,30,699.6015625,
3.1,2,31,31,699.6015625,
3.201,1,32,32,699.6015625,
3.301,2,33,33,699.6015625,
3.4,0,34,34,699.6015625,
3.5,1,35,35,699.6015625,
3.601,1,36,36,699.6015625,
3.701,0,37,37,699.6015625,
3.8,1,38,38,699.9895833,
3.901,0,39,39,699.9895833,
4.001,0,40,40,699.9895833,
4.101,2,41,41,699.9895833,
4.2,1,42,42,699.9895833,
4.3,0,43,43,700.3776042,
4.401,1,44,44,700.3776042,
4.501,0,45,45,700.3776042,
4.6,0,46,46,700.3776042,
4.701,0,47,47,699.9895833,
4.801,1,48,48,699.6015625,
4.9,1,49,49,699.6015625,
5.001,0,50,50,699.6015625,
5.1,2,51,51,699.6015625,
5.201,1,52,52,699.9895833,
5.3,0,53,53,699.6015625,
5.401,1,54,54,699.6015625,
5.501,1,55,55,699.6015625,
5.601,0,56,56,699.6015625,
5.701,3,57,57,699.6015625,
5.8,1,58,58,699.6015625,
5.9,1,59,59,699.9895833,
6.001,1,60,60,700.3776042,
6.1,2,61,61,700.3776042,
6.2,0,62,62,699.9895833,
6.301,1,63,63,699.9895833,
6.401,2,64,64,699.9895833,
6.5,1,65,65,699.9895833,
6.601,1,66,66,699.9895833,
6.701,1,67,67,699.9895833,
6.801,2,68,68,699.9895833,
6.9,0,69,69,699.6015625,
7.001,0,70,70,699.6015625,
7.101,1,71,71,699.6015625,
7.201,2,72,72,699.6015625,
7.301,1,73,73,699.6015625,
7.4,3,74,74,699.6015625,
7.501,0,75,75,699.6015625,
7.601,0,76,76,699.6015625,
7.7,0,77,77,699.6015625,
7.8,1,78,78,699.6015625,
7.901,1,79,79,699.6015625,
8,1,80,80,699.6015625,
8.101,0,81,81,699.6015625,
8.2,1,82,82,700.3776042,
8.3,4,83,83,700.3776042,
8.401,0,84,84,700.3776042,
8.501,0,85,85,699.6015625,
8.6,0,86,86,699.6015625,
8.701,1,87,87,699.6015625,
8.801,3,88,88,699.6015625,
8.901,0,89,89,699.9895833,
9,3,90,90,699.9895833,
9.101,1,91,91,700.3776042,
9.201,1,92,92,699.9895833,
9.3,0,93,93,699.9895833,
9.401,1,94,94,699.9895833,
9.5,1,95,95,699.9895833,
9.601,0,96,96,699.9895833,
9.7,0,97,97,699.9895833,
9.8,1,98,98,699.9895833,
9.901,2,99,99,699.6015625,
10.001,2,100,100,699.6015625,
10.1,1,101,101,699.6015625,
10.2,2,102,102,699.6015625,
10.301,1,103,103,699.6015625,
10.401,0,104,104,699.6015625,
10.501,1,105,105,699.6015625,
10.6,0,106,106,699.6015625,
10.7,1,107,107,699.6015625,
10.801,0,108,108,699.6015625,
10.901,0,109,109,699.6015625,
11,0,110,110,699.6015625,
11.101,0,111,111,699.6015625,
11.201,3,112,112,699.6015625,
11.301,1,113,113,699.6015625,
11.4,0,114,114,699.6015625,
11.5,0,115,115,699.6015625,
11.601,1,116,116,699.6015625,
11.7,1,117,117,699.6015625,
11.801,2,118,118,699.6015625,
11.901,0,119,119,699.6015625,
12.001,0,120,120,699.6015625,
12.101,0,121,121,699.6015625,
12.2,0,122,122,699.6015625,
12.301,0,123,123,699.6015625,
12.401,0,124,124,699.6015625,
12.501,1,125,125,699.6015625,
12.601,1,126,126,699.6015625,
12.7,1,127,127,699.6015625,
12.801,0,128,128,699.6015625,
12.901,0,129,129,699.6015625,
13,1,130,130,699.6015625,
13.101,2,131,131,699.6015625,
13.201,0,132,132,699.6015625,
13.3,0,133,133,699.6015625,
13.401,1,134,134,699.6015625,
13.501,0,135,135,699.6015625,
13.601,0,136,136,699.6015625,
13.7,0,137,137,699.6015625,
13.801,1,138,138,699.6015625,
13.901,1,139,139,699.6015625,
14,2,140,140,699.6015625,
14.1,0,141,141,699.6015625,
14.201,0,142,142,699.6015625,
14.301,0,143,143,699.9895833,
14.4,0,144,144,699.6015625,
14.501,1,145,145,699.6015625,
14.601,0,146,146,698.8255208,
14.701,0,147,147,699.2135417,
14.8,3,148,148,699.6015625,
14.9,1,149,149,699.9895833,
15.001,1,150,150,699.9895833,
15.101,1,151,151,699.9895833,
15.2,0,152,152,699.9895833,
15.301,2,153,153,699.6015625,
15.401,0,154,154,699.6015625,
15.501,3,155,155,699.6015625,
15.6,0,156,156,699.6015625,
15.701,0,157,157,699.6015625,
15.801,1,158,158,699.6015625,
15.9,1,159,159,699.6015625,
16.001,2,160,160,699.6015625,
16.101,1,161,161,699.6015625,
16.201,0,162,162,699.6015625,
16.3,1,163,163,699.6015625,
16.401,0,164,164,699.6015625,
16.501,2,165,165,699.6015625,
16.601,1,166,166,699.9895833,
16.7,1,167,167,699.9895833,
16.801,1,168,168,699.9895833,
16.901,0,169,169,699.9895833,
17.001,2,170,170,699.9895833,
17.1,4,171,171,699.9895833,
17.201,4,172,172,699.9895833,
17.301,2,173,173,699.9895833,
17.401,0,174,174,699.9895833,
17.5,1,175,175,699.9895833,
17.601,1,176,176,699.6015625,
17.701,1,177,177,699.6015625,
17.801,1,178,178,699.6015625,
17.9,0,179,179,699.9895833,
18,2,180,180,700.3776042,
18.101,1,181,181,700.3776042,
18.201,1,182,182,700.3776042,
18.3,1,183,183,699.9895833,
18.401,2,184,184,699.9895833,
18.501,2,185,185,699.9895833,
18.601,2,186,186,700.3776042,
18.7,1,187,187,700.3776042,
18.801,3,188,188,700.3776042,
18.901,2,189,189,700.3776042,
19.001,3,190,190,699.9895833,
19.1,2,191,191,699.9895833,
19.2,4,192,192,699.9895833,
19.301,1,193,193,699.9895833,
19.4,1,194,194,699.9895833,
19.5,1,195,195,699.9895833,
19.601,4,196,196,699.6015625,
19.701,1,197,197,699.6015625,
19.8,4,198,198,699.6015625,
19.901,2,199,199,699.6015625,
20.001,1,200,200,699.6015625,
20.101,1,201,201,699.6015625,
20.2,1,202,202,699.6015625,
20.301,0,203,203,699.6015625,
20.401,2,204,204,699.6015625,
20.5,0,205,205,699.6015625,
20.6,2,206,206,699.6015625,
20.701,2,207,207,699.6015625,
20.801,1,208,208,699.6015625,
20.9,2,209,209,699.6015625,
21.001,1,210,210,699.9895833,
21.101,0,211,211,699.9895833,
21.201,2,212,212,699.9895833,
21.3,1,213,213,699.9895833,
21.4,2,214,214,699.9895833,
21.5,4,215,215,699.9895833,
21.601,2,216,216,699.9895833,
21.701,2,217,217,699.9895833,
21.8,2,218,218,700.3776042,
21.9,0,219,219,700.3776042,
22.001,4,220,220,699.9895833,
22.101,2,221,221,699.9895833,
22.2,1,222,222,700.3776042,
22.3,3,223,223,699.9895833,
22.401,3,224,224,699.9895833,
22.501,1,225,225,699.9895833,
22.6,1,226,226,700.3776042,
22.701,2,227,227,700.3776042,
22.8,0,228,228,699.9895833,
22.9,3,229,229,699.9895833,
23.001,2,230,230,699.9895833,
23.1,1,231,231,699.9895833,
23.201,2,232,232,699.6015625,
23.3,1,233,233,699.9895833,
23.401,2,234,234,699.9895833,
23.501,0,235,235,699.9895833,
23.6,1,236,236,699.6015625,
23.701,2,237,237,699.6015625,
23.801,2,238,238,699.6015625,
23.901,1,239,239,699.6015625,
24,2,240,240,699.6015625,
24.101,0,241,241,699.6015625,
24.201,2,242,242,699.6015625,
24.3,1,243,243,699.6015625,
24.4,1,244,244,699.6015625,
24.501,0,245,245,699.6015625,
24.601,0,246,246,699.6015625,
24.701,2,247,247,699.6015625,
24.8,1,248,248,699.6015625,
24.9,2,249,249,699.6015625,
25.001,2,250,250,699.6015625,
25.101,0,251,251,699.6015625,
25.2,2,252,252,699.6015625,
25.301,0,253,253,699.6015625,
25.401,0,254,254,699.6015625,
25.501,1,255,255,699.6015625,
25.6,0,256,256,699.6015625,
25.701,3,257,257,699.6015625,
25.801,1,258,258,699.6015625,
25.901,1,259,259,699.6015625,
26.001,3,260,260,699.6015625,
26.1,1,261,261,699.6015625,
26.201,0,262,262,699.6015625,
26.301,1,263,263,699.6015625,
26.401,0,264,264,699.6015625,
26.501,0,265,265,699.6015625,
26.6,0,266,266,699.6015625,
26.701,1,267,267,699.6015625,
26.801,1,268,268,699.6015625,
26.901,0,269,269,699.6015625,
27,3,270,270,699.6015625,
27.101,1,271,271,699.6015625,
27.201,1,272,272,699.6015625,
27.301,1,273,273,699.6015625,
27.4,1,274,274,699.6015625,
27.501,0,275,275,699.6015625,
27.601,1,276,276,699.6015625,
27.701,1,277,277,699.6015625,
27.801,2,278,278,699.6015625,
27.9,2,279,279,699.6015625,
28.001,2,280,280,699.6015625,
28.101,1,281,281,699.6015625,
28.201,1,282,282,699.6015625,
28.3,1,283,283,699.6015625,
28.4,1,284,284,699.9895833,
28.501,1,285,285,699.9895833,
28.6,2,286,286,699.9895833,
28.701,2,287,287,699.9895833,
28.801,2,288,288,699.9895833,
28.901,2,289,289,702.3177083,
29,0,290,290,702.3177083,
29.101,1,291,291,699.9895833,
29.201,2,292,292,699.9895833,
29.301,1,293,293,699.9895833,
29.4,0,294,294,699.6015625,
29.5,1,295,295,699.6015625,
29.601,1,296,296,699.6015625,
29.701,0,297,297,699.9895833,
29.8,2,298,298,700.3776042,
29.901,3,299,299,700.3776042,
30.001,1,300,300,700.3776042,
30.101,1,301,301,700.765625,
30.201,1,302,302,700.765625,
30.3,2,303,303,700.765625,
30.401,1,304,304,700.765625,
30.501,2,305,305,700.765625,
30.6,2,306,306,700.765625,
30.7,1,307,307,700.765625,
30.801,2,308,308,700.3776042,
30.901,3,309,309,700.3776042,
31.001,1,310,310,700.3776042,
31.1,3,311,311,699.9895833,
31.199,1,312,312,699.9895833,
31.3,1,313,313,699.9895833,
31.401,1,314,314,699.9895833,
31.501,1,315,315,700.3776042,
31.6,2,316,316,700.3776042,
31.7,3,317,317,699.9895833,
31.801,4,318,318,699.9895833,
31.901,3,319,319,699.6015625,
32.001,1,320,320,699.6015625,
32.1,1,321,321,699.6015625,
32.201,1,322,322,699.9895833,
32.301,2,323,323,700.3776042,
32.4,0,324,324,700.3776042,
32.501,0,325,325,699.9895833,
32.601,2,326,326,699.9895833,
32.701,3,327,327,699.9895833,
32.8,1,328,328,699.9895833,
32.9,1,329,329,699.9895833,
33.001,0,330,330,699.9895833,
33.101,1,331,331,700.3776042,
33.2,2,332,332,699.9895833,
33.301,1,333,333,699.6015625,
33.401,0,334,334,699.6015625,
33.501,0,335,335,699.6015625,
33.6,2,336,336,699.6015625,
33.7,2,337,337,699.6015625,
33.801,0,338,338,699.9895833,
33.9,1,339,339,699.9895833,
34,3,340,340,699.9895833,
34.101,3,341,341,699.6015625,
34.201,1,342,342,699.6015625,
34.3,1,343,343,699.6015625,
34.401,1,344,344,699.6015625,
34.501,1,345,345,699.9895833,
34.601,2,346,346,699.9895833,
34.7,1,347,347,699.9895833,
34.801,2,348,348,699.6015625,
34.901,0,349,349,699.6015625,
35,2,350,350,699.6015625,
35.1,3,351,351,699.6015625,
35.201,2,352,352,699.6015625,
35.301,4,353,353,699.9895833,
35.4,3,354,354,699.9895833,
35.501,3,355,355,699.6015625,
35.601,1,356,356,699.6015625,
35.701,1,357,357,699.6015625,
35.8,1,358,358,699.6015625,
35.901,0,359,359,699.6015625,
36.001,1,360,360,699.6015625,
36.101,3,361,361,699.6015625,
36.2,1,362,362,699.6015625,
36.3,2,363,363,699.6015625,
36.401,2,364,364,699.6015625,
36.501,1,365,365,699.6015625,
36.6,1,366,366,699.6015625,
36.701,1,367,367,699.6015625,
36.801,0,368,368,699.6015625,
36.901,1,369,369,699.6015625,
37,1,370,370,699.6015625,
37.1,2,371,371,699.6015625,
37.201,0,372,372,699.6015625,
37.301,1,373,373,699.6015625,
37.4,2,374,374,699.6015625,
37.5,2,375,375,699.9895833,
37.601,2,376,376,699.9895833,
37.701,3,377,377,699.6015625,
37.8,3,378,378,699.6015625,
37.9,1,379,379,699.6015625,
38,2,380,380,699.6015625,
38.101,1,381,381,699.6015625,
38.201,2,382,382,699.6015625,
38.301,2,383,383,699.6015625,
38.4,0,384,384,699.6015625,
38.501,2,385,385,699.6015625,
38.601,1,386,386,699.6015625,
38.701,1,387,387,699.6015625,
38.8,1,388,388,699.6015625,
38.901,0,389,389,699.6015625,
39.001,2,390,390,699.6015625,
39.1,5,391,391,699.6015625,
39.201,0,392,392,699.6015625,
39.301,1,393,393,699.6015625,
39.401,2,394,394,699.6015625,
39.5,2,395,395,699.6015625,
39.601,2,396,396,699.6015625,
39.701,2,397,397,699.6015625,
39.801,1,398,398,699.6015625,
39.901,2,399,399,699.6015625,
40,1,400,400,699.6015625,
40.101,0,401,401,699.6015625,
40.201,1,402,402,699.6015625,
40.301,4,403,403,699.6015625,
40.4,2,404,404,699.6015625,
40.5,3,405,405,699.6015625,
40.601,2,406,406,699.6015625,
40.701,0,407,407,699.6015625,
40.8,1,408,408,699.6015625,
40.9,1,409,409,699.6015625,
41.001,1,410,410,699.6015625,
41.101,0,411,411,699.6015625,
